Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"91", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"92", 4.16, 3,          0,    0.0,         0, 0, 0, 0, 0, 0, 0, 0, 0
"93", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"94", 4.16, 1,          0,    0.0,         0, 0, 0, 0, 0, 0, 0, 0, 0
"95", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"96", 4.16, 2,          0,    0.0,         0, 0, 0, 0, 0, 0, 0, 0, 0
"98", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"99", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"100", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"450", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"197", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"101", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"102", 4.16, 3,          0,    0.0,         0, 0, 0, 0, 0, 0, 0, 0, 0
"103", 4.16, 3,          0,    0.0,         0, 0, 0, 0, 0, 0, 0, 0, 0
"104", 4.16, 3,          0,    0.0,         0, 0, 0, 0, 0, 0, 0, 0, 0
"105", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"106", 4.16, 2,          0,    0.0,         0, 0, 0, 0, 0, 0, 0, 0, 0
"108", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"107", 4.16, 2,          0,    0.0,         0, 0, 0, 0, 0, 0, 0, 0, 0
"109", 4.16, 1,          0,    0.0,         0, 0, 0, 0, 0, 0, 0, 0, 0
"300", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"110", 4.16, 1,          0,    0.0,         0, 0, 0, 0, 0, 0, 0, 0, 0
"111", 4.16, 1,          0,    0.0,         0, 0, 0, 0, 0, 0, 0, 0, 0
"112", 4.16, 1,          0,    0.0,         0, 0, 0, 0, 0, 0, 0, 0, 0
"113", 4.16, 1,          0,    0.0,         0, 0, 0, 0, 0, 0, 0, 0, 0
"114", 4.16, 1,          0,    0.0,         0, 0, 0, 0, 0, 0, 0, 0, 0
"135", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"152", 4.16, 1,    2340.97,   -0.1,   0.97468, 2,    2349.56, -120.2,   0.97826, 3,    2354.28,  120.2,   0.98023
"160R", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"160", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"61S", 4.16, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
"610", 0.48, 1,          0,    0.0,         0, 2,          0,    0.0,         0, 3,          0,    0.0,         0
